Date,Open,High,Low,Close,Adj Close,Volume,Name
2021-12-01,79.0,79.44000244140625,76.79000091552734,76.86000061035156,76.0342025756836,3123400,CTSH
2021-12-02,77.47000122070312,79.72000122070312,76.88999938964844,79.43000030517578,78.57659149169922,3070700,CTSH
2021-12-03,79.87999725341797,80.0199966430664,77.77999877929688,78.5199966430664,77.67636108398438,3494000,CTSH
2021-12-06,79.47000122070312,81.29000091552734,78.51000213623047,80.72000122070312,79.85272979736328,2877900,CTSH
2021-12-07,81.58000183105469,82.38999938964844,81.29000091552734,81.44999694824219,80.57488250732422,2848500,CTSH
2021-12-08,81.73999786376953,82.18000030517578,81.19999694824219,81.22000122070312,80.34735870361328,2472200,CTSH
2021-12-09,80.8499984741211,81.23999786376953,80.55999755859375,80.98999786376953,80.11982727050781,2160000,CTSH
2021-12-10,81.25,82.27999877929688,81.25,82.0999984741211,81.21790313720703,2435900,CTSH
2021-12-13,82.0,82.38999938964844,81.43000030517578,81.93000030517578,81.04972839355469,2180000,CTSH
2021-12-14,81.36000061035156,82.70999908447266,81.16999816894531,81.87999725341797,81.0002670288086,2490100,CTSH
2021-12-15,81.94000244140625,83.05000305175781,81.2300033569336,82.9000015258789,82.00931549072266,2938000,CTSH
2021-12-16,84.29000091552734,85.33999633789062,83.62000274658203,84.68000030517578,83.77018737792969,5230400,CTSH
2021-12-17,84.2699966430664,85.94000244140625,84.04000091552734,84.81999969482422,83.90868377685547,7361900,CTSH
2021-12-20,83.62000274658203,84.06999969482422,81.8499984741211,82.91000366210938,82.01921081542969,2055300,CTSH
2021-12-21,83.5199966430664,85.30999755859375,83.36000061035156,85.19999694824219,84.28459167480469,2186100,CTSH
2021-12-22,84.91999816894531,85.97000122070312,84.83000183105469,85.9000015258789,84.9770736694336,1947200,CTSH
2021-12-23,86.05000305175781,86.97000122070312,85.93000030517578,86.29000091552734,85.36288452148438,1647300,CTSH
