Date,Open,High,Low,Close,Adj Close,Volume,Name
2021-12-01,161.0,163.27000427246094,157.8000030517578,157.88999938964844,153.05897521972656,12253400,JPM
2021-12-02,159.8300018310547,163.25,158.8000030517578,161.2100067138672,156.27740478515625,12969900,JPM
2021-12-03,161.5,161.8300018310547,157.19000244140625,158.2899932861328,153.44674682617188,12681800,JPM
2021-12-06,161.00999450683594,162.61000061035156,159.4600067138672,160.16000366210938,155.259521484375,11186500,JPM
2021-12-07,161.8800048828125,163.38999938964844,161.16000366210938,162.57000732421875,157.59579467773438,9851600,JPM
2021-12-08,162.66000366210938,163.27000427246094,160.1699981689453,160.7100067138672,155.79270935058594,11705700,JPM
2021-12-09,159.64999389648438,160.92999267578125,158.64999389648438,160.4600067138672,155.5503692626953,11189600,JPM
2021-12-10,161.32000732421875,161.6999969482422,159.1300048828125,159.82000732421875,154.929931640625,10405400,JPM
2021-12-13,159.5,159.7899932861328,157.27999877929688,157.9199981689453,153.0880584716797,12069000,JPM
2021-12-14,157.4499969482422,160.88999938964844,157.3000030517578,159.1300048828125,154.26104736328125,12563600,JPM
2021-12-15,159.85000610351562,159.85000610351562,157.35000610351562,157.94000244140625,153.10745239257812,14014200,JPM
2021-12-16,160.38999938964844,161.82000732421875,158.6999969482422,160.41000366210938,155.50189208984375,19542800,JPM
2021-12-17,159.32000732421875,159.3800048828125,155.17999267578125,156.75999450683594,151.96356201171875,28082000,JPM
2021-12-20,154.50999450683594,154.6999969482422,151.83999633789062,153.94000244140625,149.2298583984375,15148000,JPM
2021-12-21,155.41000366210938,157.17999267578125,155.08999633789062,156.08999633789062,151.31405639648438,11291300,JPM
2021-12-22,155.75,157.05999755859375,155.24000549316406,156.6999969482422,151.90541076660156,7273000,JPM
2021-12-23,157.61000061035156,159.1199951171875,157.2100067138672,157.25999450683594,152.4482421875,8055200,JPM
2021-12-27,157.60000610351562,158.1999969482422,156.33999633789062,158.16000366210938,153.32073974609375,6188100,JPM
2021-12-28,158.1999969482422,160.14999389648438,158.0800018310547,158.63999938964844,153.78602600097656,6342300,JPM
2021-12-29,158.85000610351562,159.6300048828125,158.14999389648438,158.55999755859375,153.70848083496094,6398900,JPM
2021-12-30,159.11000061035156,160.24000549316406,158.3699951171875,158.47999572753906,153.63092041015625,6948200,JPM
2021-12-31,158.4499969482422,159.2899932861328,157.9600067138672,158.35000610351562,153.50491333007812,5805900,JPM
2022-01-03,159.86000061035156,162.63999938964844,159.50999450683594,161.6999969482422,156.75241088867188,13120900,JPM
2022-01-04,164.30999755859375,168.5800018310547,164.22999572753906,167.8300018310547,162.69483947753906,20195800,JPM
2022-01-05,167.82000732421875,168.36000061035156,163.72999572753906,163.77999877929688,159.72044372558594,17539400,JPM
2022-01-06,166.91000366210938,167.3699951171875,163.8699951171875,165.52000427246094,161.41732788085938,14047500,JPM
2022-01-07,165.6699981689453,167.52999877929688,165.05999755859375,167.16000366210938,163.0166778564453,13913300,JPM
2022-01-10,169.07000732421875,169.30999755859375,165.52999877929688,167.32000732421875,163.17271423339844,12922500,JPM
2022-01-11,168.25999450683594,168.52000427246094,166.30999755859375,167.49000549316406,163.3385009765625,11854100,JPM
2022-01-12,168.4600067138672,169.58999633789062,167.17999267578125,168.44000244140625,164.26495361328125,12568000,JPM
2022-01-13,168.33999633789062,169.80999755859375,167.88999938964844,168.22999572753906,164.06015014648438,13623400,JPM
2022-01-14,160.75999450683594,161.02999877929688,156.89999389648438,157.88999938964844,153.9764404296875,40158400,JPM
2022-01-18,155.77999877929688,155.77999877929688,150.5399932861328,151.27000427246094,147.52053833007812,32324800,JPM
2022-01-19,151.57000732421875,152.22999572753906,148.5500030517578,148.92999267578125,145.238525390625,22380000,JPM
2022-01-20,148.99000549316406,150.61000061035156,147.36000061035156,147.66000366210938,144.00001525878906,14860800,JPM
2022-01-21,147.5,147.50999450683594,144.27000427246094,145.0800018310547,141.4839630126953,20705400,JPM
2022-01-24,142.27999877929688,145.47999572753906,139.57000732421875,144.9499969482422,141.35719299316406,28471400,JPM
2022-01-25,143.64999389648438,146.85000610351562,140.7899932861328,146.52999877929688,142.8980255126953,18915900,JPM
2022-01-26,148.72000122070312,150.57000732421875,145.9600067138672,147.9199981689453,144.25357055664062,20709100,JPM
2022-01-27,149.4199981689453,150.3800048828125,144.1300048828125,145.30999755859375,141.70826721191406,17536800,JPM
2022-01-28,144.19000244140625,146.75999450683594,142.1699981689453,146.61000061035156,142.9760284423828,14117000,JPM
2022-01-31,145.63999938964844,148.7899932861328,144.6699981689453,148.60000610351562,144.91671752929688,13985700,JPM
2022-02-01,148.69000244140625,151.47000122070312,148.3000030517578,151.14999389648438,147.4034881591797,14584900,JPM
2022-02-02,150.5,150.94000244140625,148.07000732421875,149.94000244140625,146.22349548339844,12441100,JPM
2022-02-03,150.0,151.64999389648438,148.2899932861328,148.6999969482422,145.01422119140625,12474900,JPM
2022-02-04,149.10000610351562,153.5,148.77000427246094,152.55999755859375,148.77854919433594,16654400,JPM
2022-02-07,153.27000427246094,153.6199951171875,150.85000610351562,153.07000732421875,149.27590942382812,12572300,JPM
2022-02-08,155.0,158.47999572753906,154.8000030517578,155.9499969482422,152.08453369140625,20411400,JPM
2022-02-09,156.58999633789062,157.42999267578125,155.82000732421875,156.60000610351562,152.7184295654297,9131100,JPM
2022-02-10,156.66000366210938,159.02999877929688,155.22000122070312,155.9499969482422,152.08453369140625,16455600,JPM
2022-02-11,155.61000061035156,158.19000244140625,152.97000122070312,153.9199981689453,150.10482788085938,16830000,JPM
2022-02-14,152.72999572753906,153.67999267578125,150.32000732421875,152.49000549316406,148.71029663085938,17026500,JPM
2022-02-15,154.50999450683594,155.94000244140625,153.85000610351562,154.72000122070312,150.88502502441406,9500000,JPM
2022-02-16,153.74000549316406,156.10000610351562,153.74000549316406,155.0,151.1580810546875,9076500,JPM
2022-02-17,153.0,153.72999572753906,150.6699981689453,151.42999267578125,147.6765594482422,11367500,JPM
2022-02-18,152.1300048828125,154.13999938964844,151.1300048828125,152.13999938964844,148.3689727783203,11733300,JPM
2022-02-22,150.60000610351562,153.24000549316406,150.41000366210938,151.8699951171875,148.1056671142578,11333500,JPM
2022-02-23,153.1199951171875,153.3000030517578,147.97000122070312,148.69000244140625,145.00448608398438,11799000,JPM
2022-02-24,142.94000244140625,144.99000549316406,139.77999877929688,144.5500030517578,140.96710205078125,25655100,JPM
2022-02-25,145.25,150.1300048828125,144.91000366210938,147.97000122070312,144.3023223876953,18367700,JPM
2022-02-28,143.5500030517578,145.05999755859375,140.8800048828125,141.8000030517578,138.2852783203125,31315300,JPM
