Date,Open,High,Low,Close,Adj Close,Volume,Name
2021-12-01,23.059999465942383,23.3700008392334,21.969999313354492,22.0,21.260936737060547,4660200,KIM
2021-12-02,22.290000915527344,23.299999237060547,22.200000762939453,23.1299991607666,22.35297203063965,5485300,KIM
2021-12-03,23.190000534057617,23.209999084472656,22.610000610351562,22.860000610351562,22.092042922973633,4905000,KIM
2021-12-06,23.229999542236328,23.719999313354492,23.149999618530273,23.399999618530273,22.613903045654297,5206100,KIM
2021-12-07,23.59000015258789,23.940000534057617,23.440000534057617,23.610000610351562,22.816848754882812,3502400,KIM
2021-12-08,23.489999771118164,23.809999465942383,23.399999618530273,23.649999618530273,23.021265029907227,3846300,KIM
2021-12-09,23.399999618530273,23.479999542236328,23.15999984741211,23.190000534057617,22.573495864868164,3588800,KIM
2021-12-10,23.440000534057617,23.469999313354492,22.809999465942383,22.959999084472656,22.349607467651367,4466600,KIM
2021-12-13,22.950000762939453,23.079999923706055,22.610000610351562,22.959999084472656,22.349607467651367,3131200,KIM
2021-12-14,22.959999084472656,23.059999465942383,22.600000381469727,22.639999389648438,22.038116455078125,4292800,KIM
2021-12-15,22.649999618530273,22.850000381469727,22.200000762939453,22.809999465942383,22.203598022460938,4603100,KIM
2021-12-16,22.889999389648438,23.18000030517578,22.6299991607666,22.75,22.145193099975586,3811100,KIM
2021-12-17,22.790000915527344,22.979999542236328,22.489999771118164,22.81999969482422,22.21333122253418,8069900,KIM
2021-12-20,22.389999389648438,22.459999084472656,21.899999618530273,22.25,21.658485412597656,3793400,KIM
2021-12-21,22.440000534057617,23.440000534057617,22.440000534057617,23.389999389648438,22.768177032470703,3448000,KIM
2021-12-22,23.34000015258789,23.709999084472656,23.260000228881836,23.549999237060547,22.923925399780273,3007000,KIM
2021-12-23,23.670000076293945,23.809999465942383,23.5,23.690000534057617,23.060203552246094,2289300,KIM
2021-12-27,23.639999389648438,24.059999465942383,23.420000076293945,24.030000686645508,23.391162872314453,2157400,KIM
2021-12-28,23.959999084472656,24.190000534057617,23.860000610351562,24.100000381469727,23.459300994873047,2467200,KIM
2021-12-29,24.110000610351562,24.31999969482422,23.889999389648438,24.25,23.605314254760742,2249000,KIM
2021-12-30,24.239999771118164,24.670000076293945,24.190000534057617,24.520000457763672,23.86813735961914,2461900,KIM
2021-12-31,24.5,24.889999389648438,24.459999084472656,24.649999618530273,23.994680404663086,2408100,KIM
2022-01-03,24.56999969482422,24.940000534057617,24.3799991607666,24.579999923706055,23.926542282104492,3482400,KIM
2022-01-04,24.809999465942383,25.350000381469727,24.799999237060547,25.229999542236328,24.559261322021484,2962700,KIM
2022-01-05,25.56999969482422,25.56999969482422,24.709999084472656,24.760000228881836,24.101757049560547,3457800,KIM
2022-01-06,24.959999084472656,25.149999618530273,24.700000762939453,24.920000076293945,24.257503509521484,3214700,KIM
2022-01-07,24.899999618530273,25.020000457763672,24.709999084472656,24.75,24.092023849487305,4477100,KIM
2022-01-10,24.84000015258789,25.149999618530273,24.489999771118164,25.1299991607666,24.4619197845459,4168400,KIM
2022-01-11,25.149999618530273,25.280000686645508,24.479999542236328,25.040000915527344,24.374313354492188,2678700,KIM
2022-01-12,25.049999237060547,25.270000457763672,24.969999313354492,25.1200008392334,24.452186584472656,2632200,KIM
2022-01-13,25.25,25.6200008392334,25.170000076293945,25.229999542236328,24.559261322021484,4041200,KIM
2022-01-14,25.100000381469727,25.270000457763672,24.65999984741211,25.010000228881836,24.345109939575195,4237900,KIM
2022-01-18,24.889999389648438,25.0,24.59000015258789,24.850000381469727,24.18936538696289,6072000,KIM
2022-01-19,24.93000030517578,25.020000457763672,24.209999084472656,24.219999313354492,23.576112747192383,3959500,KIM
2022-01-20,24.18000030517578,24.579999923706055,23.65999984741211,23.65999984741211,23.0310001373291,4549800,KIM
2022-01-21,23.6200008392334,23.979999542236328,23.469999313354492,23.690000534057617,23.060203552246094,5564600,KIM
2022-01-24,23.219999313354492,23.850000381469727,22.739999771118164,23.770000457763672,23.13807487487793,6236600,KIM
2022-01-25,23.440000534057617,24.3700008392334,23.15999984741211,24.229999542236328,23.585845947265625,7950700,KIM
2022-01-26,24.43000030517578,24.93000030517578,23.790000915527344,24.030000686645508,23.391162872314453,6567900,KIM
2022-01-27,24.239999771118164,24.459999084472656,23.34000015258789,23.399999618530273,22.777912139892578,6971500,KIM
2022-01-28,23.34000015258789,24.219999313354492,23.100000381469727,24.200000762939453,23.556644439697266,6574300,KIM
2022-01-31,23.940000534057617,24.280000686645508,23.690000534057617,24.260000228881836,23.615049362182617,5953600,KIM
